,match_id,player,opponent,season,match_result,indoors,total_points_won,winners,forehand_winner,backhand_winner,errors_forced,unforced_errors,unforced_errors_net,unforced_errors_long,unforced_errors_forehand,unforced_errors_backhand,forced_errors_by_opponent,forced_errors_by_opponent_net,forced_errors_by_opponent_long,break_points_total,break_points_won,aces,double_faults,double_faults_error_net,double_faults_error_long,total_serves,first_serves_in,first_serve_in_percentage,first_serves_won,first_serves_won_percentage,total_second_serves,second_serves_in,second_serves_in_percentage,second_serves_won,second_serves_won_percentage,first_serve_returns,first_serve_returns_percentage,second_serve_returns,second_serve_returns_percentage,short_rallies_won,short_rallies_won_percentage,medium_rallies_won,medium_rallies_won_percentage,long_rallies_won,long_rallies_won_percentage,service_games_total,service_games_won,service_games_won_percentage,aggressive_error_margin_1,aggressive_error_margin_2,first_serve_performance
169,5c98211f1d00003321f8829e,Amanda Rebol,Disenbergen,19,0,False,56,9,5,2,0,18,6,12,8,10,0,0,0,12,6,2,8,2,6,40,24,0.6,21,0.88,16,8,0.5,6,0.38,31,0.79,9,1.0,35,0.59,11,0.65,10,0.67,4,4,1.0,-9,11,12.6
170,5cb0a086190000da63ffc6fd,Amanda Rebol,Garcia,19,0,False,31,8,3,2,0,31,15,16,16,13,0,0,0,8,3,0,5,3,2,41,29,0.71,10,0.34,12,7,0.58,2,0.17,24,0.96,15,0.88,13,0.34,8,0.35,10,0.43,8,1,0.12,-23,8,7.07
171,5cd4cc56230000303ef5ee92,Amanda Rebol,ifidzhen,19,0,False,79,15,5,4,7,7,4,3,2,3,12,5,7,14,8,2,7,3,4,73,50,0.68,32,0.64,23,16,0.7,8,0.35,45,0.92,14,0.93,50,0.55,19,0.48,10,0.67,8,8,1.0,15,24,21.92
172,5c6b162e190000f82f415496,Claudia Wiktorin,Balasch,19,0,True,69,7,3,0,13,24,7,17,20,1,13,9,4,14,6,0,6,2,4,69,49,0.71,29,0.59,20,14,0.7,7,0.35,43,0.9,11,0.92,33,0.48,26,0.68,10,0.4,6,6,1.0,-4,20,20.59
173,5c8812911f0000f201c49046,Claudia Wiktorin,Swope,19,0,True,66,15,10,1,0,22,11,11,13,9,1,1,0,11,5,9,2,1,1,55,40,0.73,29,0.72,15,13,0.87,7,0.47,40,0.91,10,0.91,42,0.59,18,0.64,6,0.46,6,5,0.83,-7,24,21.09
174,5c473b72210000da15d0e7b9,Bianca Moldovan,rettich,19,0,False,56,19,6,7,1,11,0,11,3,7,1,1,0,10,7,1,0,0,0,35,26,0.74,21,0.81,9,9,1.0,5,0.56,28,0.82,12,1.0,27,0.68,26,0.72,3,0.5,4,4,1.0,9,21,15.6
175,5c564df41e000023731f5663,Bianca Moldovan,Sella,19,0,False,65,19,4,7,0,28,6,22,17,9,0,0,0,11,6,1,4,2,2,57,36,0.63,26,0.72,21,17,0.81,9,0.43,36,0.92,12,1.0,31,0.57,18,0.6,16,0.62,6,5,0.83,-9,20,16.42
176,5c58c2c22100008d24e8a477,Bianca Moldovan,Boada,19,0,True,54,11,5,2,10,16,3,13,7,6,3,0,3,11,6,2,3,2,1,39,24,0.62,20,0.83,15,12,0.8,7,0.47,23,0.88,14,1.0,31,0.7,13,0.57,10,0.71,4,4,1.0,5,23,12.31
177,5c6b10d0190000562f41548e,Bianca Moldovan,Hekking,19,0,True,60,14,5,5,5,27,9,18,13,12,4,3,1,12,5,5,3,2,1,54,30,0.56,23,0.77,24,21,0.88,9,0.38,31,0.86,15,1.0,36,0.57,13,0.42,11,0.73,5,5,1.0,-8,24,12.78
178,5c7951d819000063488520e5,Bianca Moldovan,Aney,19,0,True,76,24,4,6,3,48,18,30,28,16,6,3,3,11,4,3,2,0,2,69,49,0.71,36,0.73,20,18,0.9,8,0.4,33,0.7,30,0.94,48,0.53,17,0.49,11,0.46,10,8,0.8,-21,30,25.57
179,5c7d2b90270000cd270271d8,Bianca Moldovan,Hamlin,19,0,True,70,14,6,3,1,38,15,23,26,9,3,2,1,3,2,7,2,1,1,68,43,0.63,31,0.72,25,23,0.92,16,0.64,26,0.67,14,0.74,56,0.56,12,0.44,2,0.33,11,9,0.82,-23,22,19.6
180,5c8811711f00008102c49044,Bianca Moldovan,Daniel,19,0,True,59,8,2,2,4,27,10,17,13,11,0,0,0,13,6,5,2,0,2,44,24,0.55,20,0.83,20,18,0.9,9,0.45,24,0.77,17,1.0,39,0.65,10,0.56,10,0.62,4,4,1.0,-15,17,10.91
181,5c880d501f00002301c49039,Bianca Moldovan,Angylosy,19,0,True,56,9,5,3,7,24,6,18,13,11,3,1,2,10,6,2,2,1,1,46,22,0.48,17,0.77,24,22,0.92,12,0.5,33,0.97,8,0.73,38,0.67,8,0.47,10,0.59,8,6,0.75,-8,18,8.13
182,5c981d681d0000a420f8829b,Bianca Moldovan,Gillas,19,0,False,47,8,1,4,0,43,16,27,24,18,0,0,0,7,1,2,2,0,2,50,26,0.52,17,0.65,24,22,0.92,9,0.38,36,0.88,10,0.91,32,0.48,9,0.33,6,0.46,5,4,0.8,-35,10,8.84
183,5cd4cc0d230000313ef5ee91,Bianca Moldovan,witmus,19,0,False,50,7,1,2,0,17,7,10,7,8,0,0,0,8,6,3,0,0,0,40,24,0.6,15,0.62,16,16,1.0,11,0.69,22,1.0,10,1.0,31,0.74,9,0.5,10,0.67,4,4,1.0,-10,10,9.0
184,5c4739082100009d15d0e7b6,Anna Rogers,Hofbauer,19,0,False,58,13,5,2,0,30,15,15,16,12,0,0,0,10,5,1,1,0,1,46,34,0.74,24,0.71,12,11,0.92,7,0.58,29,0.83,14,0.82,41,0.67,11,0.48,6,0.4,8,7,0.88,-17,14,17.74
185,5c4734c82100004815d0e7b4,Anna Rogers,Bakhodirova,19,0,False,82,26,9,6,8,46,23,23,24,20,7,5,2,13,9,3,4,2,2,80,49,0.61,28,0.57,31,27,0.87,14,0.45,50,0.91,12,0.86,33,0.47,29,0.59,20,0.59,6,5,0.83,-12,37,17.15
186,5c562aac1e0000a1701f565e,Anna Rogers,Maltby,19,0,False,87,18,7,5,3,57,20,37,27,29,2,2,0,9,6,3,5,1,4,84,47,0.56,33,0.7,37,32,0.86,16,0.43,44,0.88,22,0.88,49,0.55,20,0.47,18,0.56,10,6,0.6,-36,24,18.46
187,5c58c0a82100003a24e8a473,Anna Rogers,Castillo,19,0,True,48,13,8,4,3,11,6,5,9,2,0,0,0,6,6,4,0,0,0,29,19,0.66,17,0.89,10,10,1.0,7,0.7,10,0.77,12,1.0,33,0.8,9,0.75,6,1.0,3,3,1.0,5,20,11.14
188,5c69a8001d0000520f99d5b2,Anna Rogers,Chisholm,19,0,True,70,19,3,1,5,43,22,21,13,22,11,6,5,10,4,1,6,3,3,77,41,0.53,29,0.71,36,30,0.83,14,0.39,38,0.86,20,0.77,43,0.47,17,0.45,10,0.56,10,6,0.6,-19,25,15.44
189,5c794e7f190000fb478520e1,Anna Rogers,Jones,19,0,True,93,18,6,3,4,65,21,44,26,36,3,2,1,15,7,3,5,4,1,93,55,0.59,29,0.53,38,33,0.87,19,0.5,62,0.93,18,0.75,44,0.47,32,0.5,17,0.52,10,5,0.5,-43,25,17.15
190,5c7c817f270000ad130271c8,Anna Rogers,suswan,19,0,True,56,10,2,3,3,20,12,8,11,9,1,1,0,7,4,4,1,0,1,42,28,0.67,21,0.75,14,13,0.93,11,0.79,17,0.71,14,0.88,43,0.63,11,0.73,2,0.67,8,8,1.0,-7,17,14.0
191,5c880a771f00003700c49035,Anna Rogers,leduc,19,0,True,52,5,2,3,3,18,11,7,13,5,2,2,0,5,4,5,1,1,0,42,21,0.5,16,0.76,21,20,0.95,16,0.76,17,0.94,14,0.74,41,0.69,5,0.31,6,0.86,4,4,1.0,-10,13,8.0
192,5c88105c1f00002a02c49041,Anna Rogers,Sevo,19,0,True,52,16,5,1,12,16,9,7,7,8,7,4,3,7,5,2,2,0,2,41,20,0.49,16,0.8,21,19,0.9,13,0.62,22,0.85,9,1.0,25,0.62,13,0.65,14,0.74,4,4,1.0,12,30,7.8
193,5c980a4f1d0000c11df88296,Anna Rogers,Novotna,19,0,False,39,4,2,1,7,15,5,10,8,7,2,2,0,5,3,2,1,0,1,39,27,0.69,16,0.59,12,11,0.92,8,0.67,15,0.83,7,1.0,27,0.64,7,0.47,5,0.5,6,6,1.0,-4,13,11.08
194,5c968c481c00004e8ddfe710,Anna Rogers,sonnariba,19,0,False,93,25,10,4,22,59,27,32,39,17,18,6,12,13,4,3,8,4,4,101,58,0.57,41,0.71,43,35,0.81,18,0.42,45,0.76,17,0.81,45,0.51,20,0.48,28,0.52,11,10,0.91,-12,50,23.54
195,5cd4c83f230000543df5ee8d,Anna Rogers,delgado,19,0,False,36,6,1,0,1,48,22,26,18,26,1,0,1,3,2,3,0,0,0,52,33,0.63,15,0.45,19,19,1.0,6,0.32,25,0.83,10,0.77,21,0.42,5,0.21,10,0.43,9,3,0.33,-41,10,9.52
196,5d9414e61800002a5dcaa8f3,Anna Rogers,Ito,20,0,False,62,19,2,5,0,30,13,17,14,11,3,2,1,10,4,5,1,1,0,57,37,0.65,28,0.76,20,19,0.95,10,0.5,30,0.91,12,0.8,34,0.62,22,0.56,6,0.5,10,8,0.8,-11,24,18.18
197,5d93afc1180000664fcaa8e7,Anna Rogers,Detkovskaya,20,0,False,66,10,4,3,4,33,19,14,16,16,2,1,1,13,5,2,0,0,0,55,24,0.44,16,0.67,31,31,1.0,19,0.61,43,0.88,7,0.88,38,0.59,22,0.58,6,0.5,9,7,0.78,-19,16,6.98
198,5d94a0812100000b07a34456,Anna Rogers,merteena,20,0,False,64,15,6,2,15,18,9,9,10,7,13,8,5,6,6,6,0,0,0,58,42,0.72,27,0.64,16,16,1.0,8,0.5,33,0.87,17,0.89,34,0.61,18,0.53,12,0.48,6,5,0.83,12,36,19.55
199,5d941a3d180000295ecaa8f8,Anna Rogers,Sleeth,20,0,False,38,18,3,4,0,39,18,21,18,14,3,3,0,2,2,0,2,1,1,47,23,0.49,14,0.61,24,22,0.92,6,0.25,28,0.93,11,0.73,16,0.44,10,0.31,12,0.48,4,2,0.5,-21,18,6.85
200,5d976b55210000765ba3449b,Anna Rogers,Sofia Munera,20,0,False,66,15,7,4,7,25,11,14,11,14,2,1,1,7,5,5,0,0,0,51,32,0.63,25,0.78,19,19,1.0,12,0.63,37,0.84,10,0.91,38,0.62,21,0.64,7,0.54,6,5,0.83,-3,27,15.69
201,5e21f4872100004d530175bb,Anna Rogers,Kozarov,20,0,False,39,7,2,2,4,27,8,19,13,14,10,3,7,5,2,3,4,2,2,47,31,0.66,17,0.55,16,12,0.75,4,0.25,27,0.79,8,0.89,26,0.46,10,0.38,3,0.27,5,3,0.6,-16,14,11.21
202,5e24b2071b0000520e48c298,Anna Rogers,Dean,20,0,True,54,6,4,1,3,13,8,5,5,8,2,1,1,10,5,4,0,0,0,32,20,0.62,18,0.9,12,12,1.0,10,0.83,23,0.85,11,0.79,48,0.75,5,0.45,1,1.0,4,4,1.0,-4,13,11.25
203,5e250ba71b00008b1d48c2a9,Anna Rogers,Davis,20,0,True,58,21,4,4,15,14,10,4,3,10,9,3,6,7,4,6,3,2,1,50,30,0.6,21,0.7,20,17,0.85,14,0.7,25,0.83,12,0.92,33,0.62,15,0.6,10,0.59,9,8,0.89,22,42,12.6
204,5e21f8812100009c530175bf,Anna Rogers,Morales,20,0,False,67,5,2,3,2,39,19,20,22,15,3,1,2,8,6,1,3,2,1,63,37,0.59,23,0.62,26,23,0.88,15,0.58,30,0.83,13,0.87,38,0.54,20,0.65,9,0.6,6,6,1.0,-32,8,13.51
205,5e2b2738180000ce7d6eb540,Anna Rogers,Pisareva,20,0,True,49,9,1,3,0,43,24,19,25,16,0,0,0,8,4,3,3,1,2,52,33,0.63,17,0.52,19,16,0.84,7,0.37,28,0.8,18,0.82,27,0.42,16,0.48,6,0.43,9,3,0.33,-34,12,10.79
206,5e2b2c5e1800008a7e6eb549,Anna Rogers,Hofbauer,20,0,True,60,10,2,1,12,17,4,13,9,7,10,5,5,10,4,5,1,0,1,52,30,0.58,22,0.73,22,21,0.95,13,0.59,20,0.74,17,0.89,35,0.62,18,0.55,7,0.54,5,5,1.0,5,27,12.69
207,5e3780ec1e0000611de0580f,Anna Rogers,Malkia,20,0,True,61,19,10,5,1,29,13,16,13,13,0,0,0,10,4,4,3,1,2,57,39,0.68,28,0.72,18,15,0.83,9,0.5,28,0.93,11,0.73,42,0.63,13,0.57,6,0.4,5,4,0.8,-9,24,19.16
208,5e3740681e0000b016e05800,Anna Rogers,Jarskog,20,0,False,66,18,7,2,0,42,18,24,18,19,0,0,0,14,6,2,3,2,1,57,34,0.6,27,0.79,23,20,0.87,9,0.39,30,0.86,16,0.84,34,0.67,17,0.53,15,0.47,8,6,0.75,-24,20,16.11
209,5e5ae5251b0000a0e53e6571,Anna Rogers,Omeru,20,0,False,68,17,5,4,0,39,14,25,19,17,2,2,0,8,4,10,2,0,2,56,32,0.57,24,0.75,24,22,0.92,15,0.62,41,0.89,10,0.62,39,0.6,16,0.47,13,0.62,10,9,0.9,-22,27,13.71
210,5e5d9c361e000011819b3741,Anna Rogers,Johansen,20,0,False,53,11,2,1,9,26,12,14,12,12,2,0,2,8,6,3,5,4,1,44,25,0.57,17,0.68,19,14,0.74,9,0.47,28,0.9,8,0.67,28,0.55,17,0.59,8,0.67,5,5,1.0,-6,23,9.66
211,6011cfcf420000980b5aeb8a,Anna Rogers,Shusharina,21,0,True,67,4,3,0,14,31,14,17,16,15,9,5,4,13,4,1,0,0,0,58,43,0.74,29,0.67,15,15,1.0,10,0.67,27,0.84,19,0.86,44,0.6,19,0.51,4,0.4,6,6,1.0,-13,19,21.5
212,601433cb420000de575aebb0,Anna Rogers,Zeleva,21,0,True,91,23,8,9,1,60,24,36,30,28,0,0,0,12,8,1,3,1,2,80,49,0.61,33,0.67,31,28,0.9,14,0.45,47,0.85,25,0.89,53,0.57,16,0.46,22,0.58,6,5,0.83,-36,25,20.21
213,6032c2a0420000ec2117d8cf,Anna Rogers,Carolyn Campana,21,0,True,64,11,3,5,3,35,16,19,11,21,4,0,4,7,6,2,1,0,1,57,34,0.6,22,0.65,23,22,0.96,12,0.52,38,0.9,10,0.77,38,0.58,21,0.58,5,0.42,6,5,0.83,-21,16,13.12
214,6032e37d420000dfb117d8e3,Anna Rogers,Ele Molinaro,21,0,True,57,12,2,2,7,24,13,11,14,9,7,5,2,9,6,1,2,1,1,48,33,0.69,23,0.7,15,13,0.87,7,0.47,33,0.87,7,0.78,33,0.57,12,0.57,12,0.57,9,6,0.67,-5,20,15.81
215,604f864a430000166386b5bf,Anna Rogers,Louka,21,0,False,52,11,2,3,0,23,10,13,12,11,0,0,0,7,4,4,1,0,1,46,28,0.61,20,0.71,18,17,0.94,12,0.67,22,0.88,9,0.9,27,0.64,12,0.71,13,0.54,4,4,1.0,-12,15,12.17
216,6058b1754500001fa37c6138,Anna Rogers,Yufei Long,21,0,True,53,10,3,3,0,33,16,17,17,14,0,0,0,5,4,3,0,0,0,45,27,0.6,20,0.74,18,18,1.0,12,0.67,16,0.62,17,1.0,33,0.57,8,0.57,12,0.71,8,8,1.0,-23,13,12.0
217,6058b5374500001ba37c6142,Anna Rogers,Kanapatskaya,21,0,False,67,22,8,1,1,36,15,21,12,21,0,0,0,12,7,2,0,0,0,58,35,0.6,19,0.54,23,23,1.0,15,0.65,35,0.85,14,1.0,34,0.57,23,0.68,10,0.45,6,6,1.0,-13,25,11.47
218,605bb058440000f3058b7c15,Anna Rogers,Schech,21,0,False,56,15,4,5,14,22,12,10,5,15,2,1,1,10,6,1,2,1,1,42,31,0.74,25,0.81,11,9,0.82,4,0.36,22,0.81,15,0.88,29,0.62,13,0.57,14,0.82,8,6,0.75,7,30,18.45
219,6070d1b545000031cffd24c1,Anna Rogers,Tamara Itzhaki,21,0,False,54,25,8,2,7,28,8,20,13,10,5,3,2,9,6,2,2,1,1,45,26,0.58,19,0.73,19,17,0.89,8,0.42,29,0.85,12,0.92,29,0.54,15,0.6,10,0.67,8,6,0.75,4,34,10.98
220,607392b146000061e3201796,Anna Rogers,Navarro,21,0,False,51,9,3,0,1,56,19,37,26,25,0,0,0,2,2,4,0,0,0,58,35,0.6,24,0.69,23,23,1.0,10,0.43,38,0.9,13,0.93,29,0.51,12,0.43,10,0.34,9,6,0.67,-46,14,14.48
221,610c34bd3f0000824fafd465,Anna Rogers,Paula Delgado,21,0,True,49,16,3,1,9,33,12,21,15,12,5,2,3,6,3,2,0,0,0,46,31,0.67,22,0.71,15,15,1.0,5,0.33,31,0.91,8,0.89,21,0.58,7,0.47,21,0.52,5,4,0.8,-8,27,14.83
222,610c3a5d3f00009b50afd46c,Anna Rogers,Naklo,21,0,False,37,4,1,1,10,16,9,7,8,8,19,11,8,6,1,0,2,2,0,47,27,0.57,10,0.37,20,18,0.9,11,0.55,22,0.81,16,0.94,23,0.45,10,0.34,4,0.33,8,3,0.38,-2,14,5.74
223,5c58c1902100007924e8a475,Adriana Reami,Cutura,19,0,True,61,18,12,2,12,21,8,13,8,11,2,1,1,10,7,0,2,1,1,51,25,0.49,16,0.64,26,24,0.92,13,0.5,30,0.97,12,0.8,39,0.72,13,0.38,9,0.82,5,4,0.8,9,30,7.84
224,5c56367f1e000072711f5660,Adriana Reami,Stoica,19,0,False,63,16,8,2,7,40,19,21,23,11,0,0,0,7,5,0,1,0,1,66,40,0.61,26,0.65,26,25,0.96,11,0.42,32,0.84,6,1.0,22,0.52,23,0.56,18,0.51,11,8,0.73,-17,23,15.76
225,5c6b13fa190000b42f415492,Adriana Reami,Afanasyeva,19,0,True,72,13,6,3,4,33,11,22,17,13,5,3,2,14,5,1,1,0,1,57,26,0.46,18,0.69,31,30,0.97,17,0.55,33,0.8,22,0.92,39,0.56,26,0.65,7,0.47,10,7,0.7,-16,18,8.21
226,5c6b0f2f190000322f41548c,Adriana Reami,Dush,19,0,True,68,7,2,3,6,26,11,15,10,12,4,3,1,11,4,0,3,0,3,55,25,0.45,19,0.76,30,27,0.9,18,0.6,20,0.74,20,0.77,46,0.61,19,0.53,3,0.6,9,7,0.78,-13,13,8.64
227,5c7c89e52700006a140271d0,Adriana Reami,Mally,19,0,True,60,17,6,3,4,31,17,14,17,7,1,1,0,10,4,0,1,0,1,53,28,0.53,21,0.75,25,24,0.96,12,0.48,25,0.89,27,0.96,24,0.59,17,0.52,19,0.54,5,5,1.0,-10,21,11.09
228,5c7950ef19000044488520e3,Adriana Reami,graham,19,0,True,57,15,8,2,1,49,22,27,36,13,3,3,0,6,1,0,2,2,0,69,42,0.61,26,0.62,27,25,0.93,12,0.44,20,0.56,20,0.77,29,0.36,13,0.52,15,0.56,6,5,0.83,-33,16,15.83
229,5c7e99e2270000486f027225,Adriana Reami,Corse,19,0,True,78,19,8,2,11,40,23,17,18,20,10,7,3,8,4,1,0,0,0,80,46,0.57,25,0.54,34,34,1.0,23,0.68,49,0.92,18,0.9,35,0.53,24,0.48,19,0.51,9,6,0.67,-10,31,14.37
230,5c880c7b1f0000be00c49037,Adriana Reami,Riley,19,0,True,49,10,8,0,2,13,7,6,8,5,0,0,0,9,5,4,0,0,0,37,18,0.49,17,0.94,19,19,1.0,11,0.58,17,0.94,10,0.91,33,0.72,9,0.69,7,0.7,7,7,1.0,-1,16,8.27
231,5c88111e1f00002802c49043,Adriana Reami,Zacarias,19,0,True,56,6,3,1,3,22,7,15,10,10,3,3,0,11,5,3,1,0,1,50,39,0.78,26,0.67,11,10,0.91,4,0.36,23,0.96,10,0.83,40,0.71,12,0.67,4,0.29,4,4,1.0,-13,12,20.28
232,5c968df31c00006c8ddfe712,Adriana Reami,Ito,19,0,False,58,18,9,2,7,26,12,14,8,11,6,3,3,8,5,0,3,0,3,50,34,0.68,22,0.65,16,13,0.81,9,0.56,32,0.89,10,0.91,28,0.55,16,0.64,14,0.61,9,7,0.78,-1,25,14.96
233,5c9815661d0000ee1ef88298,Adriana Reami,danoilova,19,0,False,62,7,5,1,1,21,8,13,14,7,5,5,0,12,6,1,6,2,4,51,25,0.49,18,0.72,26,20,0.77,12,0.46,29,0.85,11,0.79,39,0.57,13,0.76,10,0.62,5,4,0.8,-13,9,8.82
234,5cb09964190000b762ffc6fa,Adriana Reami,Oparanovic,19,0,False,82,13,7,2,0,72,32,40,50,18,0,0,0,12,3,1,4,0,4,97,60,0.62,34,0.57,37,33,0.89,15,0.41,42,0.79,28,0.85,46,0.48,22,0.45,14,0.35,11,8,0.73,-59,14,21.03
235,5cb0a24a1900000e64ffc700,Adriana Reami,Kaufmann,19,0,False,54,10,6,1,0,27,12,15,19,6,0,0,0,7,5,0,3,0,3,48,36,0.75,26,0.72,12,9,0.75,4,0.33,20,0.77,13,0.87,28,0.58,15,0.54,11,0.79,4,4,1.0,-17,10,19.5
236,5cd4ca4a230000c93df5ee8f,Adriana Reami,Bakkari,19,0,False,82,12,7,0,12,57,18,39,38,15,1,1,0,13,6,0,2,0,2,79,45,0.57,30,0.67,34,32,0.94,13,0.38,56,0.88,9,0.82,39,0.54,25,0.53,18,0.5,8,6,0.75,-33,24,17.09
237,5d93af0d1800006b4fcaa8e6,Adriana Reami,merteena,20,0,False,59,25,13,2,7,55,33,22,27,15,12,6,6,9,5,5,4,1,3,71,39,0.55,24,0.62,32,28,0.88,10,0.31,32,0.8,27,0.93,25,0.38,17,0.44,17,0.47,6,4,0.67,-23,37,13.18
238,5d94166f180000755dcaa8f6,Adriana Reami,kessler,20,0,False,83,28,16,4,8,55,17,38,28,20,2,1,1,14,7,1,1,0,1,75,44,0.59,24,0.55,31,30,0.97,17,0.55,40,0.8,25,0.93,40,0.54,20,0.45,23,0.59,10,7,0.7,-19,37,14.08
239,5d94a001210000b406a34455,Adriana Reami,detkovskaya,20,0,False,63,11,6,1,11,24,13,11,11,13,11,9,2,10,6,1,3,1,2,58,31,0.53,23,0.74,27,24,0.89,12,0.44,32,0.84,14,1.0,32,0.6,20,0.51,11,0.55,6,5,0.83,-2,23,12.29
240,5d941ae1180000195ecaa8fa,Adriana Reami,Stolamr,20,0,False,54,9,5,2,3,21,7,14,10,8,2,2,0,8,4,2,2,0,2,44,29,0.66,24,0.83,15,13,0.87,8,0.53,21,0.84,8,0.8,34,0.69,15,0.65,5,0.45,5,5,1.0,-9,14,15.82
241,5e24ae531b00000f0e48c292,Adriana Reami,Amaro,20,0,False,51,10,6,1,4,18,4,14,10,5,3,1,2,9,5,1,1,0,1,40,22,0.55,15,0.68,18,17,0.94,13,0.72,20,0.83,9,1.0,32,0.7,9,0.5,10,0.62,7,7,1.0,-4,15,8.25
242,5e250ae91b00008a1d48c2a7,Adriana Reami,Cinellatto,20,0,True,84,13,9,2,23,31,12,19,16,14,21,10,11,19,8,4,4,2,2,72,43,0.6,27,0.63,29,25,0.86,10,0.34,39,0.8,23,0.92,54,0.55,23,0.62,7,0.39,9,6,0.67,5,40,16.12
243,5e21f5bf2100006d530175bd,Adriana Reami,Rompf,20,0,False,59,10,5,0,22,21,6,15,11,8,12,6,6,9,4,0,3,2,1,51,33,0.65,22,0.67,18,15,0.83,12,0.67,32,0.84,9,1.0,27,0.59,19,0.56,13,0.54,5,5,1.0,11,32,14.24
244,5e24b1661b0000490e48c297,Adriana Reami,Sawhney,20,0,True,58,6,2,1,4,21,7,14,7,14,5,2,3,7,6,4,0,0,0,49,28,0.57,23,0.82,21,21,1.0,7,0.33,18,0.78,14,0.82,44,0.63,9,0.53,5,0.62,8,6,0.75,-11,14,13.14
245,5e2b27cd180000d97d6eb541,Adriana Reami,Seva,20,0,True,58,10,4,4,18,14,6,8,8,4,15,9,6,10,7,1,0,0,0,44,16,0.36,12,0.75,28,28,1.0,14,0.5,34,0.89,9,1.0,37,0.63,13,0.57,8,0.57,8,5,0.62,14,29,4.36
246,5e2b2d031800009e7e6eb54a,Adriana Reami,Diercksen,20,0,True,51,8,5,1,14,10,2,8,7,3,5,4,1,11,7,0,2,1,1,32,15,0.47,10,0.67,17,15,0.88,13,0.76,17,0.74,12,0.8,38,0.69,11,0.69,2,0.67,6,5,0.83,12,22,4.69
247,5e2c62ff18000034ba6eb580,Adriana Reami,Naklo,20,0,False,65,8,5,3,18,28,17,11,8,18,22,15,7,7,3,1,5,2,3,73,35,0.48,21,0.6,38,33,0.87,16,0.42,38,0.84,20,0.87,35,0.45,23,0.49,7,0.41,6,5,0.83,-2,27,10.07
248,5e2c5f1f180000b0b96eb57a,Adriana Reami,Haet,20,0,False,61,13,6,5,10,23,10,13,13,9,5,5,0,9,4,3,4,0,4,53,35,0.66,26,0.74,18,14,0.78,8,0.44,32,0.94,13,0.93,35,0.67,17,0.52,9,0.53,5,5,1.0,0,26,17.17
249,5e37813d1e0000701de05810,Adriana Reami,Delgado,20,0,True,57,18,9,4,3,27,12,15,7,14,2,2,0,7,6,6,4,2,2,52,26,0.5,20,0.77,26,22,0.85,10,0.38,34,0.92,9,0.9,28,0.61,18,0.55,11,0.52,5,5,1.0,-6,27,10.0
250,5e373f331e00009c16e057fb,Adriana Reami,Emma,20,0,False,58,8,5,1,13,26,12,14,15,7,11,7,4,11,6,1,1,0,1,54,34,0.63,19,0.56,20,19,0.95,9,0.45,13,0.68,18,0.82,40,0.56,13,0.5,5,0.62,5,4,0.8,-5,22,11.96
251,5e5ae2801b000020e53e656f,Adriana Reami,Nihelani,20,0,False,49,9,5,2,0,23,10,13,16,4,0,0,0,10,7,2,2,1,1,35,24,0.69,16,0.67,11,9,0.82,5,0.45,24,0.86,16,1.0,28,0.61,11,0.58,10,0.71,3,3,1.0,-14,11,10.97
252,5e5d9b731e00009f809b373f,Adriana Reami,O'Dell,20,0,False,63,13,5,1,8,29,13,16,14,10,7,4,3,8,4,1,0,0,0,50,31,0.62,24,0.77,19,19,1.0,13,0.68,17,0.63,23,0.88,34,0.55,16,0.57,13,0.76,6,6,1.0,-8,22,14.88
253,6005a6bc43000043b3832401,Adriana Reami,glossman,21,0,True,82,30,11,7,7,41,19,22,19,18,11,6,5,13,7,2,2,0,2,76,43,0.57,28,0.65,33,31,0.94,13,0.39,54,0.83,11,0.85,44,0.54,22,0.55,16,0.48,10,8,0.8,-4,39,15.84
254,6011cf8c4200009a0b5aeb89,Adriana Reami,Crowley,21,0,True,57,13,8,2,2,37,12,25,20,13,0,0,0,8,3,1,2,0,2,57,29,0.51,18,0.62,28,26,0.93,13,0.46,22,0.79,21,0.88,37,0.51,15,0.47,5,0.42,5,3,0.6,-22,16,9.16
255,6014339d4200009c575aebaf,Adriana Reami,Leslie,21,0,True,56,10,4,3,7,23,7,16,13,10,5,3,2,6,4,2,0,0,0,48,31,0.65,21,0.68,17,17,1.0,11,0.65,20,0.65,17,0.94,36,0.55,10,0.53,10,0.62,9,8,0.89,-6,19,13.56
256,60183371420000ded95aec34,Adriana Reami,Zaccarias,21,0,True,50,6,3,2,0,24,12,12,15,9,1,1,0,5,4,6,1,1,0,41,29,0.71,23,0.79,12,11,0.92,9,0.75,19,0.7,9,0.82,38,0.68,10,0.59,2,0.33,8,8,1.0,-18,12,16.27
257,6032c328420000ec2117d8d2,Adriana Reami,Killingsworth,21,0,True,76,12,8,1,13,18,10,8,7,11,18,14,4,14,6,6,1,0,1,71,42,0.59,27,0.64,29,28,0.97,15,0.52,38,0.76,19,0.95,55,0.62,14,0.41,7,0.37,5,4,0.8,7,31,15.97
258,6033087e4200009db717d8e7,Adriana Reami,Rebeka Mertena,21,0,True,59,16,8,1,10,31,9,22,19,10,13,7,6,13,4,2,1,1,0,52,28,0.54,22,0.79,24,23,0.96,10,0.42,35,0.92,23,0.96,22,0.5,19,0.59,18,0.46,5,5,1.0,-5,28,11.85
